6596;6596;ENTRANA TERNERO XKG;ENTRANA TERNERO XKG;2;13;24474.00;0;0;0;0;0;P;0;01;
6597;6597;AGUJA TERNERO XKG;AGUJA TERNERO XKG;2;13;11704.00;0;0;0;0;0;P;0;01;
6598;6598;PALETA C/HUESO TERNERO XK;PALETA C/HUESO TERNERO XKG;2;13;12320.00;0;0;0;0;0;P;0;01;
6599;6599;MARUCHA TERNERO XKG;MARUCHA TERNERO XKG;2;13;18760.00;0;0;0;0;0;P;0;01;
6601;6601;BIFE ANCHO TERNERO XKG;BIFE ANCHO TERNERO XKG;2;13;17484.00;0;0;0;0;0;P;0;01;
6602;6602;CHULETA TERNERO XKG;CHULETA TERNERO XKG;2;13;18280.00;0;0;0;0;0;P;0;01;
6603;6603;OJO DE BIFE TERNERO XKG;OJO DE BIFE TERNERO XKG;2;13;22248.00;0;0;0;0;0;P;0;01;
6604;6604;FALDA S/HUESO TERNERO XKG;FALDA S/HUESO TERNERO XKG;2;13;19075.00;0;0;0;0;0;P;0;01;
6605;6605;LOMO TERNERO XKG;LOMO TERNERO XKG;2;13;27019.00;0;0;0;0;0;P;0;01;
6606;6606;TORTUGUITA TERNERO XKG;TORTUGUITA TERNERO XKG;2;13;15895.00;0;0;0;0;0;P;0;01;
6607;6607;NALGA TERNERO XKG;NALGA TERNERO XKG;2;13;22248.00;0;0;0;0;0;P;0;01;
6608;6608;TAPA DE NALGA TERNERO XKG;TAPA DE NALGA TERNERO XKG;2;13;22248.00;0;0;0;0;0;P;0;01;
6609;6609;PECETO TERNERO XKG;PECETO TERNERO XKG;2;13;24474.00;0;0;0;0;0;P;0;01;
6610;6610;CUADRADA TERNERO XKG;CUADRADA TERNERO XKG;2;13;20663.00;0;0;0;0;0;P;0;01;
6611;6611;CUADRIL S/HUESO TERNERO X;CUADRIL S/HUESO TERNERO XKG;2;13;22248.00;0;0;0;0;0;P;0;01;
6612;6612;CUADRIL C/HUESO XKG;CUADRIL C/HUESO XKG;2;13;17484.00;0;0;0;0;0;P;0;01;
6613;6613;COLITA CUADRIL TERNERO XK;COLITA CUADRIL TERNERO XKG;2;13;25350.00;0;0;0;0;0;P;0;01;
6614;6614;PICANA TERNERO XKG;PICANA TERNERO XKG;2;13;24474.00;0;0;0;0;0;P;0;01;
6615;6615;BOLA DE LOMO TERNERO XKG;BOLA DE LOMO TERNERO XKG;2;13;22248.00;0;0;0;0;0;P;0;01;
6616;6616;CORTE INGLES TERNERO XKG;CORTE INGLES TERNERO XKG;2;13;22248.00;0;0;0;0;0;P;0;01;
6617;6617;MOLIDA ESPECIAL XKG;MOLIDA ESPECIAL XKG;2;13;22248.00;0;0;0;0;0;P;0;01;
6618;6618;MOLIDA COMUN XKG;MOLIDA COMUN XKG;2;13;13221.00;0;0;0;0;0;P;0;01;
